红1,红2,红3,红4,红5,蓝1,蓝2
2,4,8,14,16,3,9
4,5,6,8,23,2,12
1,2,5,6,8,3,11
1,2,3,10,22,9,10
3,5,9,16,17,4,7
2,4,6,16,17,7,12
1,5,8,11,16,2,11
1,2,3,5,15,5,10
3,5,12,16,17,1,7
3,6,8,11,16,3,7
2,3,6,7,20,1,9
2,3,6,8,18,8,8
2,4,6,8,15,5,7
1,2,3,5,25,2,6
3,5,7,8,15,2,11
2,3,4,6,13,1,6
1,6,8,16,18,7,10
1,3,9,13,19,5,5
1,3,4,5,35,5,8
1,2,4,5,9,10,11
1,2,9,10,13,1,9
2,3,4,5,18,2,8
3,5,9,11,12,2,7
2,3,9,16,21,1,11
1,3,7,9,14,6,6
1,3,6,8,19,2,8
2,3,6,9,10,2,12
3,8,13,15,22,4,11
2,3,7,13,14,8,10
2,3,5,11,14,1,9
1,2,5,8,12,5,7
6,7,8,14,16,2,4
1,2,6,8,13,4,7
1,3,6,12,19,6,9
2,4,6,12,16,5,11
1,7,9,10,24,7,10
2,5,7,11,18,5,12
1,4,9,10,19,2,10
2,4,11,14,15,1,12
2,3,4,7,24,7,12
3,5,7,9,11,5,11
1,4,5,8,17,5,11
1,4,5,7,29,1,12
3,4,5,9,14,5,12
4,7,9,19,21,11,10
1,3,5,6,9,6,7
2,3,5,8,32,2,7
1,2,4,5,6,2,9
1,5,9,11,16,1,11
1,3,5,7,19,2,6
1,2,3,6,8,5,8
2,3,5,6,10,9,11
1,2,3,4,6,3,5
2,3,5,12,14,1,6
4,6,8,16,21,6,6
1,4,7,10,12,4,11
2,4,6,9,16,4,4
1,2,7,9,17,6,8
3,5,7,10,18,4,8
1,9,21,22,26,4,12
2,3,4,9,11,5,10
1,10,13,14,17,1,12
3,6,7,16,19,5,6
2,4,5,7,14,4,11
1,2,4,6,7,11,11
1,4,5,7,9,4,5
1,2,4,13,19,3,8
1,2,3,9,16,8,12
3,5,6,7,10,2,12
2,3,6,8,13,5,8
1,6,9,10,18,3,6
1,2,3,8,30,2,11
4,8,10,14,16,6,9
1,4,5,6,28,7,9
1,4,7,11,20,5,5
1,2,3,4,6,2,6
2,5,6,13,19,4,4
1,2,7,11,12,2,10
1,2,5,11,27,4,10
3,4,6,7,12,2,7
3,5,6,7,12,8,10
1,5,9,10,15,1,10
2,3,5,9,12,6,10
2,3,5,7,12,3,12
1,2,5,7,8,5,9
1,4,6,8,14,3,3
2,3,4,8,17,4,10
1,2,4,6,7,2,6
1,3,4,5,6,6,9
1,3,5,7,12,7,10
2,4,5,6,12,2,9
1,2,3,6,13,4,12
2,7,8,16,17,2,9
1,2,3,7,20,2,6
1,3,8,10,15,4,11
2,6,10,14,16,3,8
2,3,4,7,13,6,8
3,4,10,11,14,1,5
1,2,3,6,8,8,11
1,3,7,9,11,2,8
1,4,5,6,22,5,7
2,4,6,9,10,4,11
3,4,6,12,19,2,12
1,2,3,6,9,5,6
1,4,8,10,11,6,7
1,2,5,8,11,5,8
1,2,4,7,17,6,10
1,3,7,9,24,3,12
2,4,5,8,16,4,7
1,4,7,10,16,9,10
2,3,6,12,20,6,8
1,2,3,4,15,5,6
1,4,10,13,24,1,10
1,6,16,19,20,6,9
2,3,7,9,10,2,12
3,4,5,7,9,3,11
4,6,7,19,27,2,12
1,2,3,4,5,5,5
2,5,8,12,23,3,10
1,3,4,6,19,8,12
2,8,10,16,30,4,7
2,5,6,10,14,2,6
1,2,7,10,16,1,5
2,3,5,9,20,2,9
2,4,5,8,17,9,12
1,2,3,7,11,7,9
2,3,4,6,9,3,8
1,3,6,7,21,5,7
1,2,4,5,12,2,7
1,4,5,6,8,6,8
6,7,8,10,30,8,8
1,4,5,8,19,5,9
2,3,4,5,11,4,7
1,3,4,13,20,4,12
2,3,5,10,30,5,8
1,5,6,8,16,2,7
4,5,10,11,15,8,12
1,2,8,11,16,6,10
1,2,5,6,11,2,10
2,4,5,7,15,8,9
2,6,7,10,11,10,8
1,3,8,10,11,4,7
1,2,6,12,21,1,11
4,8,9,10,18,5,12
2,3,5,10,12,1,8
1,2,3,5,11,8,11
5,11,13,16,18,1,11
1,3,4,7,14,3,12
3,5,8,9,10,5,8
1,2,5,14,19,8,8
3,5,6,7,17,6,8
2,5,7,12,22,10,12
1,2,6,10,11,9,12
2,3,7,9,10,4,5
1,3,5,11,16,2,9
1,2,7,8,22,3,12
1,5,6,7,21,1,9
3,5,6,9,15,4,8
1,3,4,5,22,1,10
2,3,5,10,23,2,12
1,3,5,12,19,6,12
1,2,3,12,15,2,8
1,3,5,9,10,9,3
1,10,12,13,18,1,4
1,5,7,9,12,5,7
1,4,6,9,17,6,12
1,3,4,10,8,4,8
1,3,4,11,20,1,11
1,6,7,11,16,5,7
1,5,6,12,13,1,10
1,2,4,8,9,4,12
2,3,8,20,28,2,9
2,8,10,11,17,2,3
1,4,5,6,7,5,7
2,3,4,9,10,4,8
1,6,7,9,15,4,10
1,2,7,8,12,1,8
2,3,5,11,31,1,7
1,2,7,11,17,2,10
2,5,7,10,17,6,10
2,3,4,5,8,5,10
2,5,6,15,23,10,11
2,4,9,11,22,4,5
2,3,5,6,8,7,11
1,2,6,8,17,3,7
2,5,7,8,10,4,8
1,2,7,9,19,10,12
2,3,5,7,8,7,12
2,5,7,8,12,7,7
1,2,5,9,12,9,12
2,4,6,7,10,3,4
3,8,11,15,17,4,10
1,3,7,9,11,1,12
1,2,3,15,20,7,7
5,7,9,16,20,2,10
1,2,4,9,14,5,7
2,3,4,5,18,6,11
3,5,6,8,33,2,12
2,5,6,12,15,6,12
5,6,15,19,23,3,11
1,2,7,8,15,6,8
2,5,9,10,24,2,4
6,7,8,11,14,3,10
2,4,10,11,12,8,8
1,3,6,7,23,2,5
2,6,7,9,16,3,8
1,3,6,9,10,6,11
1,3,5,12,17,7,8
1,2,6,7,21,4,7
1,3,4,8,14,2,9
2,5,6,7,18,1,12
3,4,5,7,11,1,6
3,5,6,7,12,2,11
1,2,5,14,16,5,9
1,3,6,7,10,3,12
1,3,4,6,7,2,6
1,6,7,13,17,4,11
1,2,3,9,14,3,11
2,3,4,8,9,1,10
4,5,6,10,12,2,2
3,4,8,13,21,5,11
2,3,4,5,7,7,11
1,2,3,6,7,1,9
1,2,5,7,16,7,8
1,2,3,6,13,1,7
2,3,4,8,10,7,7
3,4,5,8,13,10,10
1,5,7,8,10,6,7
1,2,6,8,9,2,12
2,3,7,8,9,4,12
1,3,7,17,21,3,5
3,4,5,6,7,3,12
2,6,7,16,21,10,11
1,3,7,9,28,7,9
1,3,8,9,12,3,11
1,2,3,15,18,5,9
2,4,6,10,26,7,8
2,3,4,5,6,1,4
2,3,7,8,15,3,3
1,2,4,5,13,5,10
1,2,12,13,33,5,6
1,2,5,6,9,3,12
1,2,4,10,11,6,11
1,2,3,5,18,3,11
1,5,9,10,23,7,12
3,4,5,6,9,6,6
1,4,5,12,14,7,7
4,5,9,12,2,1,7
1,4,6,7,14,4,10
2,3,4,6,7,5,11
2,3,4,7,19,1,12
5,7,10,13,30,5,6
1,4,8,10,18,3,12
1,5,12,13,14,5,5
4,5,7,11,16,7,11
1,5,8,11,19,6,12
1,2,3,5,24,9,11
2,3,4,7,14,1,4
1,2,3,5,10,5,8
4,6,7,11,12,11,11
1,2,6,14,16,8,9
1,6,8,9,16,2,5
2,5,6,8,7,1,9
1,2,3,4,5,3,5
3,6,7,9,19,2,4
2,6,8,9,10,5,10
2,3,4,7,14,3,7
2,3,9,10,29,5,12
1,2,4,7,9,3,10
1,5,6,9,35,5,12
3,4,5,8,16,4,5
1,2,3,8,9,3,7
1,2,4,14,21,1,12
1,3,5,7,16,1,12
4,7,8,10,11,4,6
2,3,5,6,8,2,4
1,3,7,11,22,6,6
1,2,5,16,25,5,8
2,3,5,8,21,6,8
4,5,7,8,10,8,12
2,3,4,15,29,7,11
1,5,6,7,10,7,10
1,2,6,7,9,4,4
1,2,4,8,16,1,9
2,3,6,8,11,5,9
1,3,7,8,9,2,4
1,3,4,6,15,1,8
1,2,8,13,28,7,8
3,4,5,10,14,6,12
1,2,3,4,13,7,9
2,7,10,11,12,2,7
2,3,5,6,12,6,7
2,3,4,7,10,10,12
1,4,9,15,20,3,10
1,4,5,9,10,8,9
3,10,19,21,24,4,9
3,6,8,13,14,7,9
1,3,6,7,11,10,10
1,4,7,11,13,2,6
1,4,5,7,13,1,9
1,7,10,12,35,6,8
2,3,13,15,19,4,10
3,5,6,11,24,1,11
2,3,5,9,13,7,9
1,3,4,8,11,3,7
1,7,8,12,16,1,6
4,5,6,10,34,1,6
1,5,6,10,15,4,5
1,3,5,7,15,5,12
2,5,8,11,33,2,6
1,2,5,11,12,2,9
1,2,4,6,15,8,12
1,4,6,8,17,3,8
1,3,4,7,8,7,7
1,2,6,7,13,3,11
1,8,9,10,15,2,9
1,3,16,18,21,3,10
1,2,4,6,19,2,11
1,4,5,8,14,2,3
1,4,5,8,11,7,8
2,3,10,11,16,5,9
2,4,5,8,12,5,11
1,3,5,6,8,2,9
1,2,9,16,22,2,7
2,3,6,7,12,4,7
3,4,7,8,9,4,4
6,7,9,11,14,6,12
1,2,7,24,29,5,8
2,4,5,7,14,2,8
1,3,6,9,12,1,11
1,2,4,7,9,7,12
1,2,3,7,9,3,10
2,3,5,7,11,3,9
1,3,4,10,27,4,9
2,3,5,7,12,5,11
1,2,4,9,24,3,11
2,4,9,20,24,1,11
1,3,6,10,13,4,10
6,8,13,14,26,4,10
1,4,8,15,20,3,5
2,3,4,15,16,6,11
2,3,5,17,18,2,7
2,3,4,12,14,7,11
2,3,6,8,11,6,10
1,5,6,9,12,2,11
3,7,10,13,14,2,2
1,4,6,13,14,8,10
2,4,5,9,10,1,12
4,5,6,7,12,1,10
1,4,5,8,15,2,10
1,2,3,6,19,2,9
1,3,4,10,15,1,7
1,5,7,8,9,5,10
3,5,11,12,20,3,11
1,3,6,8,16,9,9
2,3,5,6,10,2,4
1,2,4,9,28,5,7
1,2,3,10,26,4,6
1,2,4,5,18,3,5
1,4,7,8,13,8,8
2,3,5,8,12,1,12
4,5,6,12,13,5,8
3,6,7,8,9,7,11
2,5,6,8,14,4,9
3,5,6,10,25,6,6
2,3,4,7,8,4,4
1,2,6,8,13,6,11
1,2,3,5,7,2,6
3,4,5,6,22,3,8
1,3,6,7,16,3,8
1,5,12,14,15,6,12
1,3,4,5,12,7,11
1,2,4,8,19,5,12
1,2,4,5,33,4,12
1,3,4,10,14,4,8
1,7,11,13,18,5,9
1,2,3,4,10,5,8
1,2,3,6,14,2,3
1,3,6,11,12,7,9
1,3,6,14,21,10,11
1,2,8,10,13,5,6
2,3,4,8,13,3,12
5,6,7,10,31,7,10
1,2,3,12,24,2,8
3,9,10,11,16,2,9
1,2,3,10,15,6,9
3,4,10,11,25,8,11
3,4,9,11,14,4,10
1,4,6,8,15,5,12
1,6,7,11,21,3,12
1,2,3,6,15,4,7
1,2,4,5,9,1,8
1,2,6,8,11,5,8
1,5,6,8,10,4,5
1,3,5,6,9,2,11
2,3,5,11,15,1,9
2,5,6,13,15,2,8
1,2,4,6,11,2,8
2,3,4,5,13,9,10
1,2,9,16,17,3,8
2,3,6,9,13,5,9
2,3,4,7,14,1,11
1,4,5,17,19,3,9
2,3,4,12,16,3,11
2,4,10,14,17,3,11
4,8,9,13,19,8,10
1,4,5,9,13,5,12
1,3,8,10,11,1,8
1,2,3,7,12,1,6
1,3,4,18,33,2,8
2,3,5,7,8,1,3
1,5,8,10,12,9,10
1,3,4,7,21,1,10
2,3,6,8,13,4,12
1,2,3,10,24,2,11
3,4,5,7,14,1,11
1,3,6,10,17,6,11
4,6,9,12,15,7,11
2,3,8,16,20,3,10
1,3,5,8,11,2,11
3,4,7,9,11,3,12
4,7,9,10,20,3,11
4,5,7,10,24,5,10
1,4,6,7,12,3,7
1,3,6,9,14,6,10
3,4,5,8,10,2,10
1,6,8,10,13,2,10
1,2,5,10,14,3,9
1,2,3,5,8,2,7
3,4,5,6,13,5,10
2,5,8,10,11,2,12
3,4,5,13,16,4,7
1,3,5,6,19,3,12
1,5,8,14,20,2,4
2,4,5,6,12,4,5
1,6,7,9,10,8,12
2,4,8,9,22,7,8
1,3,6,16,32,9,10
1,3,4,9,17,9,12
1,4,9,14,16,8,10
3,5,6,7,10,1,12
1,5,7,8,15,2,12
1,2,7,8,21,4,12
1,2,3,7,16,8,11
1,5,6,8,18,1,12
2,3,4,5,9,1,5
2,5,10,12,1,4,9
1,2,3,5,21,8,9
2,3,5,11,13,5,12
1,2,6,10,13,2,7
3,6,11,15,18,4,8
2,3,6,9,11,7,9
4,5,8,9,11,3,8
1,2,3,4,11,6,6
2,3,6,16,17,9,10
1,3,8,14,29,5,9
2,6,8,11,20,2,10
3,4,12,19,8,7,8
1,3,5,7,26,3,5
2,4,5,8,11,7,11
1,2,3,8,18,6,9
4,8,11,18,24,4,11
1,5,11,12,14,2,10
2,5,6,11,18,1,9
1,3,8,10,12,7,9
2,5,7,10,11,1,5
3,5,7,11,14,2,12
1,3,5,15,20,1,12
1,5,8,12,13,1,5
1,2,4,7,11,2,10
1,4,7,11,12,5,7
1,2,3,7,12,1,12
1,2,3,4,14,8,10
1,5,6,10,21,7,12
3,6,9,10,19,1,6
1,2,6,15,32,1,12
2,3,4,7,9,2,8
1,3,4,5,8,1,4
1,2,3,7,12,10,11
1,5,7,10,13,5,9
3,4,7,8,23,3,9
2,5,7,10,12,3,12
1,3,7,10,14,10,12
1,2,3,5,18,5,6
1,3,7,10,13,5,10
1,2,4,6,13,7,12
3,5,6,8,13,2,8
1,4,8,11,13,7,11
3,4,8,13,25,5,6
1,4,5,9,11,2,12
1,2,4,6,10,2,6
2,3,7,13,23,2,7
2,5,6,9,16,1,10
2,3,4,6,12,8,9
1,7,8,11,14,6,7
1,2,3,4,23,6,10
1,2,3,5,12,3,5
1,3,8,18,19,3,7
1,2,3,4,8,1,12
3,4,5,14,22,2,5
1,5,6,7,9,11,11
2,3,6,11,12,3,5
2,5,6,8,11,3,4
4,5,6,7,14,5,7
2,3,5,8,11,7,8
1,2,4,9,10,2,2
2,3,5,13,15,1,9
1,3,8,10,13,3,11
1,2,4,7,8,11,10
1,5,7,8,9,4,4
1,3,7,11,1,2,12
3,5,9,12,20,2,2
2,3,5,6,8,3,9
1,4,6,15,16,3,12
2,3,5,7,9,9,12
2,3,4,8,21,4,9
1,5,8,9,33,6,8
2,3,4,7,8,2,6
2,7,8,9,16,6,12
1,2,3,12,16,1,5
1,4,5,11,12,4,10
1,2,5,9,12,11,12
2,4,5,11,12,6,11
2,4,8,10,12,8,12
1,2,6,13,19,5,12
2,3,5,15,35,7,11
1,2,3,8,16,6,10
1,2,3,7,32,8,10
1,2,7,9,11,5,5
1,3,4,9,16,5,12
1,4,5,7,11,4,7
1,2,4,7,10,3,9
1,3,4,5,13,2,12
1,4,6,13,24,1,11
3,5,7,13,14,9,11
2,3,10,14,15,10,11
7,9,10,14,15,3,11
1,3,5,6,13,3,12
1,3,5,11,14,8,10
1,3,4,14,21,6,12
1,2,3,6,9,8,9
1,2,6,7,8,1,7
1,3,5,12,23,3,11
1,6,10,11,22,3,9
1,2,3,8,15,5,5
1,3,5,9,16,2,5
1,5,6,15,16,6,8
1,5,7,10,16,2,3
1,2,5,11,33,3,4
1,2,7,8,17,7,12
1,2,3,4,10,1,12
1,2,10,12,17,3,10
2,5,8,9,10,1,11
3,6,10,13,21,8,9
1,2,5,8,9,2,11
1,2,4,5,13,2,8
1,4,8,10,17,11,11
1,4,5,6,15,5,7
2,5,6,10,12,5,11
1,2,6,8,12,2,11
1,4,6,13,14,3,7
1,2,6,7,9,8,10
1,3,5,6,15,7,10
2,3,4,5,7,2,5
2,3,5,7,17,8,9
1,4,5,6,10,1,9
3,5,6,13,14,5,6
1,4,5,12,16,6,10
3,5,8,9,13,2,4
1,2,3,6,16,6,10
2,3,8,9,21,6,11
1,3,10,11,14,1,8
2,3,6,8,12,2,9
1,5,7,8,11,2,9
1,2,7,8,15,10,10
4,6,7,10,17,7,9
1,6,8,10,16,6,10
1,2,5,8,9,11,11
2,3,4,10,11,4,12
1,2,6,9,19,3,6
2,3,6,7,14,5,11
1,2,6,14,17,4,12
3,7,8,15,17,6,10
2,3,7,9,11,2,4
1,3,5,6,8,2,4
1,3,4,5,12,4,6
2,4,6,7,8,4,6
1,5,7,13,16,8,10
3,4,7,11,18,1,10
1,4,7,8,15,4,5
4,6,7,9,10,7,9
1,3,5,6,11,7,11
5,11,13,14,15,3,10
1,4,7,11,22,2,9
1,2,5,7,11,7,11
4,5,7,8,18,1,6
3,4,5,6,14,5,9
2,5,6,11,13,3,5
1,2,3,4,8,5,7
4,5,9,10,17,2,5
1,4,7,10,11,5,7
2,6,7,8,15,4,7
1,2,5,6,16,4,11
1,5,7,9,17,1,11
1,4,9,11,14,1,12
1,3,7,10,14,8,8
1,2,5,6,13,5,10
1,6,7,8,21,9,9
1,3,4,12,24,1,7
2,3,5,6,8,3,12
1,3,6,7,29,5,10
2,3,4,9,14,1,3
1,2,6,7,32,5,12
1,3,10,11,16,3,7
2,3,4,7,15,7,9
1,3,4,10,11,10,12
6,7,9,10,17,6,7
3,5,7,9,13,1,12
2,3,4,5,15,6,8
1,3,4,5,13,6,8
2,3,6,7,19,6,6
1,2,3,10,18,1,12
1,2,3,5,12,4,5
2,3,13,15,18,1,7
1,3,4,5,8,5,9
3,4,7,9,18,3,12
1,2,4,10,11,1,7
1,2,4,5,9,5,7
1,3,4,5,15,3,11
2,3,4,7,16,6,8
1,3,6,10,14,9,9
1,3,5,7,14,5,10
1,2,4,10,15,5,10
1,3,9,13,19,7,7
1,14,15,19,22,1,11
1,2,7,11,23,1,7
1,2,4,5,6,7,9
2,3,4,7,9,6,6
3,4,7,11,14,4,12
1,3,4,6,11,1,12
3,5,6,7,10,3,8
2,5,8,11,15,5,10
1,3,4,6,16,4,10
1,2,4,9,17,6,12
4,5,6,7,15,4,11
1,2,4,15,24,5,12
1,2,3,12,27,8,10
1,5,7,9,17,5,7
4,5,8,10,11,2,6
1,3,5,7,9,1,8
1,4,5,6,10,11,11
2,5,11,17,23,4,11
1,3,6,7,10,5,9
1,4,5,6,9,7,7
2,4,6,10,11,5,9
4,5,7,10,16,8,9
2,5,6,7,9,2,11
2,3,5,7,9,2,6
1,2,5,9,19,7,10
1,9,11,15,17,2,8
1,5,9,10,13,4,7
1,2,5,7,19,4,8
1,4,7,8,16,5,12
2,4,8,11,12,3,10
1,6,7,15,23,1,11
2,3,6,8,15,2,12
1,2,4,5,8,1,8
1,4,7,15,33,6,8
1,6,11,15,26,4,12
5,6,7,9,14,3,4
3,7,10,19,20,6,12
1,2,4,10,13,4,7
1,3,4,5,10,2,7
3,4,6,10,29,5,9
1,2,7,16,22,5,10
1,2,15,16,18,10,10
2,3,7,15,16,2,12
1,2,5,10,19,5,11
1,2,5,7,8,2,3
3,10,13,14,18,2,9
1,3,5,6,8,3,6
1,2,4,5,12,3,7
2,4,5,6,11,6,12
2,5,7,10,17,5,8
1,4,7,12,23,4,10
1,2,9,10,13,6,7
1,8,12,14,21,4,11
1,3,5,12,23,5,9
2,3,5,6,9,3,3
1,4,6,8,11,5,10
1,4,5,7,9,6,10
2,3,4,9,17,4,8
1,3,8,12,13,8,7
1,9,10,15,24,2,6
1,2,7,15,2,10,12
3,5,6,12,14,1,8
3,4,7,8,10,2,3
1,2,5,6,13,6,9
1,3,4,9,11,6,8
3,4,5,7,8,1,6
4,9,11,14,20,10,10
4,5,6,9,10,7,10
2,4,5,6,9,2,12
1,5,6,11,13,3,12
1,2,3,13,14,9,12
3,4,5,9,11,8,10
1,2,5,6,15,1,7
2,3,4,5,9,5,8
2,5,6,7,18,6,9
1,2,3,5,11,2,12
1,6,9,11,14,3,3
1,3,4,8,10,4,12
1,4,6,8,9,7,12
1,3,5,7,18,3,8
1,9,12,16,19,1,12
1,4,6,10,18,2,11
2,5,6,9,13,4,9
5,6,9,11,16,2,8
1,2,3,5,7,6,11
3,5,6,7,12,9,11
5,8,9,10,14,3,12
1,4,5,9,14,2,11
2,3,7,11,27,7,11
6,7,8,10,15,7,7
3,5,7,9,12,2,7
2,3,5,9,11,4,9
2,9,13,17,18,3,8
1,2,3,9,14,1,11
8,9,15,17,22,2,12
1,2,4,5,14,2,9
10,11,15,21,26,4,6
3,4,7,12,14,7,12
2,7,10,16,17,8,12
2,3,4,9,20,1,8
1,2,5,6,8,6,11
1,9,10,15,20,5,7
1,2,5,7,13,1,11
2,4,9,12,13,2,10
1,2,5,11,22,5,10
1,3,4,5,15,5,9
1,3,4,6,7,3,8
2,3,4,8,12,1,9
1,2,3,6,10,7,10
1,2,3,4,7,2,8
1,2,4,5,24,3,12
1,3,5,7,11,6,10
1,4,5,6,8,6,7
1,5,9,18,21,5,9
1,2,4,13,27,4,12
3,4,5,13,15,2,6
1,2,10,13,14,2,6
1,5,7,10,16,5,10
1,4,5,9,13,5,11
1,2,3,9,10,4,6
1,3,4,5,10,5,10
2,5,7,8,16,7,10
1,3,4,5,7,8,10
1,2,5,7,9,3,12
1,3,4,6,15,5,9
2,4,5,9,19,7,12
1,2,3,9,13,5,10
1,4,6,7,15,1,9
2,3,4,11,23,3,11
2,4,5,11,21,2,12
1,2,4,7,9,5,9
1,4,5,8,11,4,10
3,5,6,7,9,5,6
1,3,7,8,35,4,8
1,6,9,10,18,3,8
1,5,6,9,10,1,12
3,4,5,10,12,6,12
1,2,4,7,18,4,5
1,6,7,8,9,5,10
3,5,9,14,19,2,11
1,2,7,10,17,1,11
3,4,7,8,10,8,11
2,4,6,8,10,3,7
3,5,7,8,10,1,6
3,7,9,19,20,3,7
1,3,7,10,11,1,12
1,2,5,6,9,2,12
1,4,6,12,19,3,10
1,3,6,11,14,3,10
1,6,7,13,15,9,12
1,6,7,9,11,4,10
1,3,4,12,17,4,12
2,3,5,8,9,6,12
1,2,3,5,17,6,9
5,7,8,10,16,7,12
2,4,6,12,16,3,11
2,6,8,9,16,1,12
1,5,8,12,15,2,8
1,3,4,10,16,8,8
1,2,6,11,12,5,9
1,5,9,17,18,6,12
1,2,3,7,20,1,11
2,3,4,7,17,4,10
4,8,10,12,32,6,7
1,6,7,12,15,7,9
3,4,7,14,16,8,8
1,5,7,15,20,4,8
2,5,7,8,18,5,11
1,5,11,16,17,5,11
1,3,4,5,6,5,5
1,2,3,4,10,1,9
1,3,4,5,33,4,10
3,7,15,16,23,5,12
3,4,5,8,10,7,10
1,2,3,9,11,4,8
1,3,4,9,16,6,11
1,3,4,5,12,6,11
3,5,6,9,11,4,10
1,4,7,8,11,4,5
1,2,3,5,8,7,9
2,4,9,12,14,4,10
1,2,5,6,10,5,5
1,4,7,10,12,9,9
1,2,3,4,15,1,5
4,11,14,15,19,3,12
1,2,6,9,23,9,10
3,6,8,10,14,3,6
3,4,6,7,8,3,8
2,3,5,6,14,1,6
1,3,4,5,11,4,7
2,3,5,6,12,3,5
1,3,4,6,9,1,12
1,3,6,8,11,5,11
1,2,3,4,14,1,8
1,2,3,5,6,6,6
4,6,10,14,15,4,7
2,3,5,7,13,3,12
1,2,4,6,8,9,11
1,5,7,21,32,7,10
1,2,5,6,7,1,9
1,3,7,9,12,8,9
1,8,12,21,23,7,10
3,6,8,9,10,1,10
1,5,9,15,18,9,10
1,3,8,13,19,2,7
2,3,5,8,16,5,9
2,3,5,10,13,1,6
1,4,7,12,14,6,12
1,2,3,8,29,2,7
1,5,6,12,29,8,10
1,3,6,8,11,2,6
3,5,6,8,11,5,11
1,6,7,8,17,2,8
5,6,8,14,19,1,11
2,3,7,14,30,2,9
1,2,3,10,12,4,12
1,2,3,6,12,2,7
1,3,4,5,12,2,10
1,3,9,10,13,7,12
2,3,9,10,11,7,11
1,5,9,12,19,11,12
3,4,7,9,14,3,4
1,2,3,4,13,8,12
2,3,5,6,16,1,7
2,4,5,8,22,6,12
3,5,6,8,10,9,11
2,5,6,8,9,2,6
3,4,5,8,15,4,8
1,4,8,10,15,5,10
2,5,6,12,14,7,11
1,4,6,8,10,1,2
1,2,3,9,10,2,3
3,4,5,6,8,7,12
1,5,6,7,11,1,11
4,5,7,8,11,10,11
3,11,12,13,16,2,8
1,3,4,10,21,6,10
1,2,11,14,16,3,12
1,4,5,7,10,7,9
1,4,5,9,27,2,9
1,2,4,7,10,1,12
1,4,6,12,19,1,6
1,2,7,9,13,7,8
2,5,6,8,10,2,12
3,5,10,16,17,5,9
2,4,6,8,10,1,6
1,3,4,8,9,7,10
1,2,5,6,9,5,7
1,3,6,8,18,7,10
1,4,6,9,35,3,11
1,2,5,9,10,5,12
1,2,4,9,23,2,10
1,3,6,7,10,3,5
1,3,7,8,17,5,11
1,4,6,10,16,3,10
4,5,7,19,20,2,12
1,3,4,5,6,4,9
1,2,5,13,20,8,9
1,2,4,5,6,1,5
2,5,6,9,14,5,11
1,5,6,7,17,7,8
4,5,7,16,19,2,4
1,3,4,7,9,2,4
2,4,5,6,7,5,11
1,4,10,15,17,5,8
1,2,5,7,10,1,8
1,3,5,7,10,7,4
1,2,4,8,11,3,12
2,4,7,15,21,6,9
1,6,8,13,14,5,5
1,2,7,8,10,4,10
1,2,4,6,12,4,12
4,7,11,12,25,6,6
1,2,5,9,21,9,11
2,7,12,13,16,6,9
1,2,3,7,18,9,10
1,3,5,11,14,3,11
2,3,5,10,12,2,9
1,2,3,4,14,4,6
1,2,3,7,21,1,8
1,2,5,7,13,5,7
1,3,7,11,12,3,11
1,3,4,6,13,3,4
4,7,8,12,15,4,10
1,4,6,9,11,6,11
4,7,11,18,23,1,11
1,5,7,10,15,2,9
1,4,6,7,8,4,7
1,5,7,8,30,2,11
2,5,7,9,10,3,5
1,3,5,7,8,5,11
6,9,12,14,22,5,8
2,6,7,8,10,5,12
1,3,4,11,17,5,11
1,2,3,4,18,3,9
1,4,5,8,9,6,7
2,3,4,8,9,5,7
2,3,5,8,29,8,10
1,3,5,8,10,1,6
1,4,6,7,12,10,10
1,2,3,6,14,4,11
2,4,7,15,16,9,11
2,6,10,13,16,3,6
1,4,7,9,11,1,6
3,4,10,12,14,2,11
6,8,17,18,23,6,12
1,3,4,6,20,8,10
1,2,5,8,9,6,7
2,6,8,12,15,10,10
1,4,7,8,13,5,7
4,5,7,8,9,2,5
1,5,8,16,22,4,9
5,6,7,13,20,3,9
3,5,11,12,13,9,9
1,2,3,14,16,2,11
1,5,6,8,9,5,7
1,3,6,14,16,2,11
2,4,5,6,23,6,7
1,5,6,18,20,6,10
2,5,7,8,10,6,7
2,5,8,14,24,6,8
2,3,4,8,18,2,11
2,3,5,8,20,7,11
1,2,4,6,11,4,5
2,3,6,8,34,4,12
2,5,6,14,26,2,12
1,3,5,6,11,8,8
1,2,3,6,16,5,8
1,3,5,10,11,4,6
1,2,6,9,14,2,12
2,3,5,7,14,1,8
2,3,4,10,33,10,11
1,4,7,8,9,3,7
1,2,8,21,29,2,7
1,2,3,7,8,4,7
2,3,4,5,9,2,11
1,2,3,5,6,5,11
3,4,5,7,14,6,10
1,3,4,8,18,1,8
3,5,7,10,11,4,9
1,2,5,8,12,6,10
1,4,7,10,19,8,9
7,8,10,11,21,3,10
2,4,5,6,11,1,11
1,2,5,8,10,4,12
2,3,4,7,13,5,7
2,3,7,8,19,3,7
5,6,9,14,19,5,10
1,8,9,16,18,2,11
2,4,5,7,13,3,11
1,4,5,10,15,10,12
1,2,4,6,10,6,7
1,5,6,7,9,7,9
2,5,6,11,20,1,5
1,4,5,16,17,3,6
1,3,4,7,9,9,12
1,2,4,8,9,1,10
2,4,7,9,13,2,8
1,2,3,13,15,6,7
1,2,3,11,13,3,11
1,3,10,11,14,7,8
1,4,5,10,14,5,7
1,2,7,11,32,5,9
1,6,11,15,19,5,8
